sender,requestkey,token0,token0amount,token1,token1amount,time
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/oUUP0kpr30O8yrDwLoLMotFDnnKCyuCKDUsiQ7MMqUM,coin,139.02,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,101438.7995356963,2025-06-03 11:23:34
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/XljvTruji_i81r1V-9gAGSZ_NqmVEOHkCUsF8njqPmM,coin,0.993,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,657.4621886888,2025-06-03 12:29:22
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/co81oOsUoI0fwjmOnZm_pZ_KVRaEbqvLJHCsHc-TBIc,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,6.575448923508,2025-06-03 12:36:33
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/PpUTZFL5DxDyikzR_3yUVbON_46xSAVuEmSwAIhxA9Q,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,6.309591314108,2025-06-03 13:13:02
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/wlbqgo55vyScxaitpnupL6z2DZondYebyh1wEIz-ZXc,coin,4.965,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3497.607494532,2025-06-03 13:41:39
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/roRPHhPAcoJF86o3lIiM9pVHo_Co-CU-cwIqVCcMBTQ,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,6.317212433769,2025-06-03 14:28:27
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/WVsUvwrOFSp6-xqIOtrM7vR6wVN79-83YcVk7dO8OYs,coin,5.480367,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3777.1861797902,2025-06-03 14:28:44
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/UjAlFNNuTwlheqTJrazDlK_maWsgzCkBVmrBFCKVPdE,coin,4.965,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3435.5222162215,2025-06-03 15:01:23
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/NUkZxy2joVMhnoHG_gMkHQss0o284fx1yPALSboQKr8,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,10751.55944023237,coin,15.310131251049,2025-06-03 15:02:35
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/8nVfaJQwtGl5uzqc1y0bC5F1_JckUCO2pbhsWAeeM1Y,coin,47.08585084461,free.kishu-ken,70514844682.1,2025-06-03 14:54:46
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/hglfy91C7dVN-FKzxPhR7-gd7diYrCv4t-GThNe8iEg,free.kishu-ken,70514844682.1,coin,46.808030982936,2025-06-03 14:56:16
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/3bUrpvaKI6_FsZJpqMKFT0wYPtFIg7WEqRpXhqeN2XY,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6923.2222869961,2025-06-03 15:17:17
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/KvvdfWSaC68ZM_zfIndb4dRS9HiVmmSLjtej4rRdO3M,coin,4.685967,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3137.7241869201,2025-06-03 15:38:07
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/sKiUai3LKHO0qqIk4xvGJ0YNZzmxZccVMXBCPZSUUb0,coin,9.4335,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6532.6878892675,2025-06-03 15:24:11
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/rFa8l8zxK_Dqgg2aAmV5M0LfOJxDw6xuypQg6OCXQwI,coin,4.685967,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3121.6170106457,2025-06-03 15:39:42
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/rFa8l8zxK_Dqgg2aAmV5M0LfOJxDw6xuypQg6OCXQwI,coin,4.685967,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3121.6170106457,2025-06-03 15:39:42
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/p_ICM6o8lZFvDTwCjaXYeMOJCFk_LyQY-mRjZNUElcA,coin,4.965,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3459.7046455688,2025-06-03 15:26:55
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/w3Yn8V7gKZP7zXxCNLbaSkOOjsv_CiRTPTalUTuD7n4,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,13182.075,coin,18.734505709722,2025-06-03 15:33:12
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/kJahngzz-Ie1DT_BUwZuZ7Hh68W0tD0diARsKbFgOf0,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6892.2990580481,2025-06-03 15:33:49
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/lnFSyUBx_BAqWSzd48MKml53itlz-2oqjekxzxBKvgo,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6749.0359859489,2025-06-03 17:52:30
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-xvBH4ojko3_ADTxbgb_QqBGQQuhP7jxbslu34ZpV-o,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6749.0359859489,2025-06-03 17:52:55
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/phu-6ZXpY2BMVeJqgebQp_fcUpQIm58vjG8lHigcvy0,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,198600.06078456843,coin,270.947381354321,2025-06-03 22:33:17
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/sFffLnvx52SS_2XPlvQTyl9NrzKVf_5NQMD-ztUffgA,kdlaunch.token,49650.0,coin,94.345307730632,2025-06-03 22:40:57
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/m0umDJlDnElTXTTqWQdzdwjiHX2zpFnkHIkitk3DItI,kdlaunch.kdswap-token,49650.0,coin,94.28430138806,2025-06-03 22:41:20
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/tebcmgsRlNZhRvQ35iSiRYrb-TOXa4qOMq9vnvsU75s,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,13182.075,coin,16.721854367597,2025-06-04 01:19:11
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Av6Q7uJouOmgHNPYN6-ypRZ3vBvEg61AtOS79bQkY7c,coin,13.603107,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,11237.2058594514,2025-06-04 10:45:49
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/wh0WlB6m4YRE4-aa0g5slnc3Wh8trGo3bV3Efhh194k,coin,34.744077,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,28392.6876825487,2025-06-04 11:00:35
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-ZqMf7QlGvKLddnqjOYgA3g0sTuaPkWtem3MUHXk5Z8,coin,11.916,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,9668.2291403783,2025-06-04 11:57:12
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/X2Zma8eO30AWE1lNZt0M5SJj_PgJDvKrqT4LAxJL7iI,free.wiza,5904.378,coin,45.176593918901,2025-06-04 13:39:11
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/YLRGUrGPLQ5MHUTluxargwCZfqZGZ4r4vxpqkQvuivc,coin,25.608477,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,19787.5835456797,2025-06-04 14:33:14
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/0tavtggOg18sY_TNqdaaMBpjjXfLdbmaoBLF_EtSPl4,free.cyberfly_token,4999.1,coin,26.927756104961,2025-06-04 17:47:26
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/9lPhlOJcApBJ6StcVqedyF32epQPdOZq571GLD-5mAk,coin,198.6,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,118738.3995220554,2025-06-04 20:54:55
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Zv9JCUFEZC8dVkTfoxI3wj-z2htH7Lj0LdfxDWa4vp8,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.988782538409,2025-06-04 22:58:31
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/cmNL63HgRgnqBGBzjuJgKnt9B9U_HiQmz_r7ymATt1o,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,21970.125,coin,40.860603810177,2025-06-04 22:42:01
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/08H15uGg2z12prQgjT23IiFA7nLEzT2xdXhPyazyw9I,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,8.018863563337,2025-06-04 22:54:48
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/LIFKu6A8-mxE38nWAqLApXG_THT96kIlw49NKgI3tPk,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.929126316856,2025-06-04 23:07:32
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/LIFKu6A8-mxE38nWAqLApXG_THT96kIlw49NKgI3tPk,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.929126316856,2025-06-04 23:07:32
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/56ssNk8_r0MsoHQVvLkK82b0GLKoA7ui18IkxTiFmQE,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.78243238375,2025-06-05 03:03:08
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/90RE-MVOUKGfyeSf3Dkro9fzfkf9jANFUKsX1saHCUs,coin,1.072485688935,free.kishu-ken,1580944141.9338195,2025-06-05 04:32:05
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/gv-F8j19UjOtrWjFul_l9smR-o5zL5U0FX-BUP5Cs4U,coin,11.916,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,10632.1786900073,2025-06-03 09:26:07
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/DsQVLbCHdHhRdThXK0eINd80F5CIviath0dPQDArqZo,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,4.757541469666,2025-06-03 09:27:35
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/LPMC4htbn1X8WC9gsUfZFr6tsaF4yuPqt9xnS1f1P0k,free.crankk01,11.757415636079,coin,0.083567812727,2025-06-03 09:38:40
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/7UsTRB9nrgui1RjA0YUM0BFjUs_KyxPgBV7-dXvl6o4,free.crankk01,0.977721350141,coin,0.006949151563,2025-06-03 09:49:53
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/W2vPib8i1ObObejKbxxtuJ14fdiBiZz-aH1IoFANNRY,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4383.102,coin,5.016618281392,2025-06-03 09:56:59
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/eqgjIYlxtiND6vhfYOoNRuXHth1iTQu93TGOaM9rBSE,coin,19.999999996507,free.crankk01,2782.32465,2025-06-03 19:49:48
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/gU-SV7mSP-hL1GMVFLTkahcT7YLLChR_PoR760MI7Ss,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,2530.164,coin,3.718480599114,2025-06-03 22:30:16
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/2KfLVRnK7WICTeonwzfuVpCqU6qMIpugk7qcSVQFf3w,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,7765.8731345089,2025-06-04 00:48:53
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/zlyQemhtxTjCixGpGvxp42OpOlKT8h1IfPZSg9_KN50,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,13182.075,coin,16.61666354855,2025-06-04 01:28:14
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-FyX3K_KFougasvQzFbHeVFFMcdFl7ELo3C17QBJjvE,coin,5.62038,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4500.382053681,2025-06-04 04:58:31
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/YrF23CB9JFwpDKTUnMUJKL7uZOwnKY02ypRHdCH5TsI,coin,63.552,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,34014.2757276599,2025-06-04 22:00:36
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/5bc7gz7he4H35Kv3YRtiWTfFPhIYiN6Hq4NbcDxT2pU,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,8.265753491695,2025-06-04 22:37:52
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/TGXPSSrh4FzhiHTBq9HtbO_FUXVM0CBFcx8k6GF74Gk,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,8.07953782312,2025-06-04 22:47:02
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/fdJsMZuK0s32HU0LdlyP9zlrS0wrHFB49TD3trZBUvo,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,8.049114895477,2025-06-04 22:50:33
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/_D8YkdgQ7aor90IFw7ZDC3iK_HJduAtM-UKJfRhJ2pI,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.958870544402,2025-06-04 23:03:29
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/7J9huDqODslNhwB5YO6V1AZpgUiiW6CSBukxkrG4zLE,n_5a7ccd559b245b7dcbd5259e1ee43d04fbf93eab.kapepe,1489500000.0,coin,2.588311750716,2025-06-05 04:30:52
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/ed5PdYnyR6cUw9IwvM_9168MA7F2KdM2-CLb_d4LVxU,free.crankk01,4120.15693,coin,30.30563282029,2025-06-05 07:36:51
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/w_Q9G_RYs9adRro5OutgLWl35ISJpkT_YTsF_WoEkos,coin,15.6644757,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,9819.8845068697,2025-06-05 07:50:52
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,https://explorer.kadena.io/mainnet/transaction/XPAfnph-3UoUPb4KO12s_JBm9f6_dmVC2mNrNkk3TUM,free.crankk01,6265.0,coin,46.555171700835,2025-06-05 09:05:17
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/3z-osFXAsKLwcd5elymvKzoubzF5DgZzhPkNEmm4BIk,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,8788.05,coin,23.405276549485,2025-06-05 10:37:49
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/voQ_Df157K7hvdiYJT8QoRBTBYGWSEytGsPRq1b_TlU,runonflux.flux,84.6640194,coin,41.42741583208,2025-06-05 10:38:04
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/iDq43m6tIHh1W3ALrpCT_x_RMN9GtlgLJWq_wbsLnf8,runonflux.flux,67.49587624,coin,33.003585741712,2025-06-05 10:42:26
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/19WBDIlEXSUIkvfhKq_NxSpkl6KQh1ERcreHX92XBr0,runonflux.flux,28.04842515,coin,13.754999453112,2025-06-05 10:46:46
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/LsLs_EkDA7Zp4VOEEcf5yAgaubmGdfw6RBGrPUpZyiw,free.crankk01,2787.50039,coin,19.880810383882,2025-06-05 12:26:50
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Aegn5BW6Pfzr-w5dGKsHHTPZzp7pVbJulxngZd3oa2M,coin,186.684,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,48639.8813565129,2025-06-05 13:22:29
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/eeObRXi21iPqOiCeEQRhG4o0kmyy8meP1NrcZp0LbW8,coin,24.6007806,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6194.6462872588,2025-06-05 13:45:40
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/VBqa5w_3PdKaEakFzRjdJOY7wp5EAE1nvuHAPmYw9fQ,kdlaunch.kdswap-token,588.904753780922,coin,1.120414514377,2025-06-05 13:38:02
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/rrqNeb4qRLwb6apv-XejUZiGm23pAozYW__lJgahLDU,free.maga,5605.20926,coin,10.11646922179,2025-06-05 16:14:35
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/lF96eLFPnkSEEZXK53ivPBzBGcphdBqnfRNbhcVExkc,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,6.309591314108,2025-06-03 13:12:08
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Jxg46yUyfWvwFVgmZsG9nVb8yVdlb2dbTOLziiZujjI,free.crankk01,5.257556961163,coin,0.037367629812,2025-06-03 14:40:54
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/q8_R7vxRmVkeYXuBPhjY5pqhQjP-04QRIzwpuWTNS6w,coin,47.090148059964,free.kishu-ken,70514844682.1,2025-06-03 14:57:45
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/g2MkzQjWQZL-7MzjWbYQRBs1SvAkX4-mvhyzVysbPIo,coin,9.93,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6640.1133870968,2025-06-03 15:37:43
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/eVah24dkZI02wjyiVgRmtDMmzCbgKmwGlz4tQgmn_cI,free.maga,5365.940038764979,coin,10.003966526687,2025-06-03 15:20:31
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/M5H_XEbbnt9JUO1QAe1Sr_ailHMo-NUNz-uy9yyCerE,coin,9.422577,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,6557.7144174581,2025-06-03 15:21:33
k:b46e0140cf675d78c3b88953a5942c737e1f330ff700bbda741fff85fd5ffa78,https://explorer.kadena.io/mainnet/transaction/-y7Xt1BzOt7extFwtOY8PIEgbufXcJqZnr81lNnyHmo,free.crankk01,2320.0,coin,16.591811392611,2025-06-04 08:19:49
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/tVDVJ3qBnK8O6JNOpwlqgWeaH-x4mwvmFFh6EiChLKo,free.wiza,940.563880798685,coin,7.456827244424,2025-06-04 10:17:04
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/mPVrFkFwYKzBoqPU-osBkzkFSC2ch3QCEPF9rpLXBL8,coin,5.124146124,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,3777.365688707,2025-06-04 16:12:50
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/Jhfk4Pmc9CWSSaH2XJRtz-Qe697A1ac9Nn6T91Yk_HI,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,7.811353846817,2025-06-05 02:59:04
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/j-A_IGBC3bNpRoNcamgkP2oV2cv50XNjyHRVk2iD5sc,coin,12.451227,n_5a7ccd559b245b7dcbd5259e1ee43d04fbf93eab.kapepe,8445693054.677331,2025-06-05 02:44:16
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/u_PJ_iIF1DjXr1ikQk8OJ8T99x-yDarmOr6SZQ7ptdA,free.crankk01,5999.9,coin,45.662140035358,2025-06-05 07:40:11
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/-E5zY3t85FcTw8E6u71HDFXIrVj--Tu5LDXPQVfgcYg,coin,8.9112813,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,5552.0717279629,2025-06-05 07:53:22
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/cMFtMJdfmbHH_jETgcaJ6EibdCXM6STfDKiufkfCyvI,kdlaunch.kdswap-token,25357.699284053924,coin,48.044097119856,2025-06-05 13:38:03
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/uJw_xfNXlfkn5lhHqmUiGboSvFvm3sMSQSnJuUnhA_w,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,4394.025,coin,17.080436022293,2025-06-05 14:33:15
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/iVpnTuiDsIOik7fVYjMmxJOnI9FaISgJ9nzcN65wt2Q,free.crankk01,10736.860654407443,coin,74.658057892204,2025-06-05 16:08:33
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/B-EVweh2L6kmoN2XFa0Rhf1yN43w4cM77xmmBy6PaWI,free.maga,3576.598075279312,coin,6.55805532117,2025-06-05 16:09:07
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/gAsRHowPOtXH4Tgg4pG2_n_7KYY5Hb-5W0zbTHYAMg4,free.teckel,159517004682.8458,coin,15.235430988746,2025-06-05 16:19:12
k:d665bcfe24cd76d6d531d01d32281c4d1ec4b0ad95d48c231f99a9d2bd2ca7fd,https://explorer.kadena.io/mainnet/transaction/m-A2Iri1bv8GrfqJj8juBLB0P3xxVlQKRPIhccuil0M,n_582fed11af00dc626812cd7890bb88e72067f28c.bro,582.0,coin,11.0,2025-06-05 17:57:15
k:93face383ca119d68ab1cb21de1a711bd00b8e4bd47e717fceb0e78329027407,https://explorer.kadena.io/mainnet/transaction/WqT6opaJ1Cs6Jf1u2QPqcigQJ2OMPUPjFcEUy-K5ihE,coin,34.755,n_ebe54249b2e9d68f5060961f3c419f8288d18dc2.unitt,8021.0289357882,2025-06-05 16:35:58
